% 1. Title: Runtime security attributes
% 
% 2. Sources:
%      (a) Creator: Francisco Ramirez (fmr067@cs.bham.ac,uk)
%      (b) Date: January, 2016
% 
@RELATION selfsecure

@ATTRIBUTE agent                    NUMERIC
@ATTRIBUTE position                 {Administrator,Researcher,Lecturer}
@ATTRIBUTE location                 {SecuredLocation,UnknownLocation,HostileLocation}
@ATTRIBUTE device                   {UniversityDevice,SharedPublicDevice,PersonalDevice}
@ATTRIBUTE informationSensitivity   {TopSecret,Secret,Classified,Restricted,Official,NonClassified,Clearance,CompartmentedInformation}
@ATTRIBUTE asset                    {VoiceCommunication,File}
@ATTRIBUTE feature                  {EncryptionTlsSsl,Proxies,MediaEncryptionSRTP,EncryptionAtRest,EncryptionAtTransit,DifferentEncryptionKeysPerFile,PasswordProtectedFiles,SegmentationOfFiles}
@ATTRIBUTE securityLevel            {Unsecured,FairlySecured,Secured}
%@ATTRIBUTE service                 {VoIPServices,CloudStorageServices}
%@ATTRIBUTE featureSupported        {68bitsWEP2,128bitsAES,1028bitsAES,128bits3DES,256bitsAES,1024bitsAES,ArmyVPNwith64bitsWPA2-PSK,ArmyVPNwith128bitsAES,OnionRooting,NoMediaEncryption,MediaEncryptionIsSupportedSRTP,NoEncryptionAtTransit,NoDifferentEncryptionKeysPerFile,DifferentEncryptionKeysPerFile,NoPasswordProtectedFiles,PasswordProtectedFiles,NoSegmentationOfFiles,SuppportSegmentation}
%@ATTRIBUTE DataRate                NUMERIC  % mbits/s
%@ATTRIBUTE CPU                     NUMERIC  % CPU core @ 2.1 Ghz
%@ATTRIBUTE Memory                  NUMERIC  % Mbyte
%@ATTRIBUTE DiskSpace               NUMERIC  % Gbyte

@data
3036966990,Administrator,UnknownLocation,PersonalDevice,Classified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
3036966990,Lecturer,SecuredLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Secured
3036966990,Lecturer,HostileLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
3036966990,Administrator,SecuredLocation,UniversityDevice,TopSecret,SpeedAccessFiles,SegmentationOfFiles,Secured
2261509547,Researcher,HostileLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
2261509547,Researcher,HostileLocation,UniversityDevice,Official,SpeedAccessFiles,SegmentationOfFiles,Secured
2261509547,Researcher,SecuredLocation,SharedPublicDevice,Classified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
2261509547,Researcher,UnknownLocation,PersonalDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
2261509547,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
9705405992,Administrator,SecuredLocation,UniversityDevice,Restricted,SpeedAccessFiles,EncryptionAtRest,FairlySecured
9705405992,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
9705405992,Administrator,HostileLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
9705405992,Administrator,SecuredLocation,UniversityDevice,Classified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
5466982795,Researcher,HostileLocation,PersonalDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
5466982795,Administrator,SecuredLocation,PersonalDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,Secured
5466982795,Lecturer,HostileLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
5466982795,Lecturer,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
152971539,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtRest,Unsecured
152971539,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,FairlySecured
152971539,Researcher,SecuredLocation,PersonalDevice,Official,SpeedAccessFiles,EncryptionAtRest,FairlySecured
152971539,Lecturer,SecuredLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
6214719962,Administrator,SecuredLocation,UniversityDevice,Secret,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
6214719962,Researcher,SecuredLocation,PersonalDevice,Official,AvailabilityVoiceCommunication,Proxies,FairlySecured
6214719962,Lecturer,UnknownLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
6214719962,Researcher,UnknownLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,Proxies,FairlySecured
8230643646,Lecturer,UnknownLocation,UniversityDevice,NonClassified,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
8230643646,Administrator,HostileLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
8230643646,Administrator,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
8230643646,Lecturer,UnknownLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,Secured
4446986088,Researcher,UnknownLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
4446986088,Administrator,SecuredLocation,PersonalDevice,Official,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
4446986088,Lecturer,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
4446986088,Lecturer,SecuredLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
4446986088,Researcher,HostileLocation,UniversityDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
4446986088,Administrator,SecuredLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
4446986088,Researcher,UnknownLocation,SharedPublicDevice,Official,SpeedAccessFiles,SegmentationOfFiles,Unsecured
3148837286,Administrator,UnknownLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
3148837286,Lecturer,SecuredLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
3148837286,Administrator,UnknownLocation,UniversityDevice,Classified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
3148837286,Administrator,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
3148837286,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,Secured
3148837286,Administrator,HostileLocation,UniversityDevice,Secret,AvailabilityVoiceCommunication,Proxies,Secured
3148837286,Lecturer,HostileLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
9491075412,Administrator,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
9491075412,Lecturer,HostileLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
9491075412,Lecturer,HostileLocation,PersonalDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
9491075412,Administrator,SecuredLocation,UniversityDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,Secured
9491075412,Administrator,SecuredLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,PasswordProtectedFiles,Secured
9491075412,Administrator,SecuredLocation,PersonalDevice,TopSecret,AvailabilityVoiceCommunication,Proxies,Secured
9491075412,Researcher,UnknownLocation,PersonalDevice,Classified,AvailabilityVoiceCommunication,Proxies,FairlySecured
4846988791,Lecturer,UnknownLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
4846988791,Administrator,UnknownLocation,UniversityDevice,Secret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
4846988791,Researcher,HostileLocation,SharedPublicDevice,Restricted,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
4846988791,Administrator,HostileLocation,UniversityDevice,Clearance,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
4846988791,Administrator,HostileLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
4846988791,Administrator,SecuredLocation,SharedPublicDevice,TopSecret,SpeedAccessFiles,EncryptionAtTransit,Secured
4846988791,Lecturer,HostileLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
1998432583,Lecturer,UnknownLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
1998432583,Researcher,SecuredLocation,SharedPublicDevice,Official,SpeedAccessFiles,SegmentationOfFiles,Secured
1998432583,Administrator,HostileLocation,UniversityDevice,Restricted,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
1998432583,Lecturer,SecuredLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
1998432583,Lecturer,SecuredLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
1998432583,Researcher,UnknownLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
1998432583,Lecturer,HostileLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
1747553656,Researcher,UnknownLocation,PersonalDevice,Restricted,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
1747553656,Administrator,UnknownLocation,PersonalDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,Secured
1747553656,Researcher,UnknownLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
1747553656,Lecturer,SecuredLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Unsecured
1747553656,Administrator,SecuredLocation,UniversityDevice,Secret,SpeedAccessFiles,EncryptionAtTransit,Unsecured
1747553656,Administrator,HostileLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
1747553656,Administrator,UnknownLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Unsecured
5311450454,Lecturer,UnknownLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Unsecured
5466781929,Administrator,UnknownLocation,SharedPublicDevice,Restricted,SpeedAccessFiles,EncryptionAtTransit,Unsecured
591136644,Lecturer,UnknownLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
7603888696,Lecturer,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
4402133020,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3847815235,Lecturer,HostileLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
6842388044,Lecturer,HostileLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
8903053139,Lecturer,HostileLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
7154653835,Administrator,SecuredLocation,UniversityDevice,TopSecret,AvailabilityVoiceCommunication,Proxies,Secured
2104029402,Administrator,UnknownLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
2104029402,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,Unsecured
2104029402,Administrator,HostileLocation,PersonalDevice,TopSecret,SpeedAccessFiles,SegmentationOfFiles,Secured
2104029402,Administrator,UnknownLocation,SharedPublicDevice,Restricted,SpeedAccessFiles,PasswordProtectedFiles,Secured
2104029402,Administrator,UnknownLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,Secured
2104029402,Administrator,SecuredLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
2104029402,Researcher,UnknownLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Unsecured
2104029402,Lecturer,SecuredLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtTransit,Secured
6787618848,Administrator,HostileLocation,UniversityDevice,Classified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
6787618848,Researcher,UnknownLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Unsecured
6787618848,Administrator,UnknownLocation,UniversityDevice,Secret,SpeedAccessFiles,SegmentationOfFiles,Secured
6787618848,Administrator,HostileLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
6787618848,Administrator,UnknownLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
6787618848,Administrator,UnknownLocation,SharedPublicDevice,Restricted,AvailabilityVoiceCommunication,Proxies,Unsecured
6787618848,Administrator,UnknownLocation,PersonalDevice,Classified,SpeedAccessFiles,EncryptionAtRest,Secured
6787618848,Lecturer,UnknownLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,Proxies,FairlySecured
4151254479,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
4151254479,Lecturer,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,Secured
4151254479,Researcher,HostileLocation,UniversityDevice,Classified,SpeedAccessFiles,EncryptionAtTransit,Secured
4151254479,Lecturer,UnknownLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
4151254479,Administrator,SecuredLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
4151254479,Researcher,HostileLocation,PersonalDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
4151254479,Researcher,SecuredLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
4151254479,Administrator,SecuredLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3243184558,Lecturer,SecuredLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,Unsecured
3243184558,Administrator,UnknownLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
3243184558,Researcher,SecuredLocation,SharedPublicDevice,Classified,AvailabilityVoiceCommunication,Proxies,FairlySecured
3243184558,Administrator,UnknownLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
3243184558,Lecturer,SecuredLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3243184558,Researcher,HostileLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3243184558,Researcher,UnknownLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
3243184558,Lecturer,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
1052922807,Administrator,SecuredLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
1052922807,Researcher,SecuredLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
1052922807,Lecturer,HostileLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,Secured
1052922807,Researcher,HostileLocation,UniversityDevice,Classified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
1052922807,Lecturer,HostileLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,Secured
1052922807,Administrator,HostileLocation,PersonalDevice,Restricted,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
1052922807,Administrator,UnknownLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
1052922807,Researcher,SecuredLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
8819458046,Lecturer,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,Secured
8819458046,Researcher,SecuredLocation,PersonalDevice,Classified,SpeedAccessFiles,EncryptionAtRest,Secured
8819458046,Lecturer,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
5114293090,Lecturer,UnknownLocation,PersonalDevice,Clearance,SpeedAccessFiles,PasswordProtectedFiles,Secured
5114293090,Lecturer,HostileLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
5114293090,Administrator,UnknownLocation,UniversityDevice,Classified,SpeedAccessFiles,EncryptionAtRest,Unsecured
5962531393,Lecturer,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
5962531393,Administrator,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
5962531393,Lecturer,HostileLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
3866154569,Researcher,HostileLocation,PersonalDevice,Restricted,SpeedAccessFiles,EncryptionAtTransit,Secured
3866154569,Administrator,HostileLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
3866154569,Researcher,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
1399509899,Administrator,SecuredLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Secured
1399509899,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
1399509899,Administrator,UnknownLocation,UniversityDevice,TopSecret,SpeedAccessFiles,PasswordProtectedFiles,Secured
9226760932,Administrator,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,Secured
9226760932,Administrator,SecuredLocation,UniversityDevice,Classified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Unsecured
9226760932,Researcher,SecuredLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
8820298949,Researcher,UnknownLocation,UniversityDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
8820298949,Lecturer,SecuredLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
8820298949,Lecturer,SecuredLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,Unsecured
9065353166,Researcher,HostileLocation,PersonalDevice,Official,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
9065353166,Researcher,UnknownLocation,PersonalDevice,Restricted,SpeedAccessFiles,EncryptionAtTransit,Secured
9065353166,Administrator,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
1294176173,Researcher,HostileLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
1294176173,Lecturer,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
1294176173,Researcher,HostileLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
8437515677,Researcher,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
8437515677,Administrator,HostileLocation,PersonalDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
8437515677,Researcher,UnknownLocation,UniversityDevice,Restricted,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
5410507002,Researcher,HostileLocation,SharedPublicDevice,Classified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
5410507002,Researcher,HostileLocation,SharedPublicDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
5410507002,Lecturer,UnknownLocation,PersonalDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
7790464730,Researcher,SecuredLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
7790464730,Lecturer,SecuredLocation,UniversityDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
7790464730,Administrator,HostileLocation,PersonalDevice,TopSecret,AvailabilityVoiceCommunication,Proxies,Secured
5586744463,Lecturer,HostileLocation,PersonalDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
